Date,Sub Category,Plant,Vendor,Defect Type,Material Type,Defect,Downtime min,Defect Qty
10/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Rejected,Hardware,Misc,30,2848
10/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Rejected,Hardware,Crack,90,81168
10/1/2014 0:00,Logistics,"Madison, WI",Plustax,Rejected,Controllers,Warped,50,6
10/1/2014 0:00,Goods & Services,"Monon, IN",Zunhouse,Rejected,Raw Materials,Incorrect Material,15,370
10/1/2014 0:00,Mechanicals,"Skokie, IL",J-lax,Rejected,Raw Materials,Contamination,999,6408
10/1/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Wrong Fasteners,60,0
10/1/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Skewed,15,2492
10/1/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Poor Pairing,20,134
10/1/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Wrong  Size,15,9
10/1/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Poor Pairing,60,54
10/1/2014 0:00,Logistics,"Naperville, IL",scotquote,Rejected,Corrugate,Warping,38,423
10/1/2014 0:00,Mechanicals,"Indianapolis, IN",Canemedkix,Rejected,Raw Materials,Damaged Secondary Packaging,0,27
10/1/2014 0:00,Mechanicals,"Lansing, MI",Scotcan,No Impact,Raw Materials,Not Certified,0,1424
10/1/2014 0:00,Mechanicals,"Toledo, OH",Fax-ex,No Impact,Raw Materials,Not Certified,0,14685
10/1/2014 0:00,Mechanicals,"Kalamazoo, MI",Singleholdings,Impact,Raw Materials,Out of Spec,0,41919
10/1/2014 0:00,Logistics,Cincinnati OH,Tonsanhigh,No Impact,Raw Materials,Bad Parameters,0,9447
10/1/2014 0:00,Logistics,"Milwaukee, Wi",Scotcan,No Impact,Raw Materials,Bad Parameters,0,35600
10/1/2014 0:00,Logistics,"Milwaukee, Wi",Reddoit,No Impact,Corrugate,Folding - Wrong Crease,0,2179
10/1/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Misaligned Slots,0,1813
10/1/2014 0:00,Materials & Components,"Chicago, IL",Dentocity,Rejected,Film,Printing Defect,0,3493
10/1/2014 0:00,Materials & Components,"Chicago, IL",tampquote,Rejected,Molds,Incorrect Dimensions,0,24
10/1/2014 0:00,Materials & Components,"Chicago, IL",tampquote,No Impact,Molds,Incorrect Dimensions,0,27
10/1/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,712
10/1/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,2492
10/1/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,No Impact,Carton,Printing Defects,0,16910
10/1/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,No Impact,Carton,Printing Defects,0,26700
10/1/2014 0:00,Logistics,"Madison, WI",Plustax,Rejected,Batteries,Bubbling,0,5
10/1/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Film,No Adhesive,0,19072
10/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Rejected,Hardware,Wrong Shade of Color,0,74760
10/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Rejected,Hardware,Misc,0,263796
10/1/2014 0:00,Mechanicals,"Green Bay, WI",geofind,No Impact,Controllers,Foreign objects found,0,156
10/1/2014 0:00,Electrical,"Grand Rapids, MI",Zummatexon,No Impact,Packaging,Mishandled,0,10497
10/1/2014 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Packaging Damaged,0,0
10/1/2014 0:00,Materials & Components,"Chicago, IL",Quotelane,No Impact,Labels,Wrong Shade of Color,0,0
10/1/2014 0:00,Materials & Components,"Chicago, IL",Quotelane,No Impact,Labels,Wrong Label,0,0
10/1/2014 0:00,Logistics,"Madison, WI",Plustax,Rejected,Controllers,Missing Liner,0,0
10/1/2014 0:00,Logistics,"Madison, WI",Plustax,Rejected,Controllers,Irregular Shape,0,0
10/1/2014 0:00,Logistics,"Madison, WI",Plustax,No Impact,Batteries,Bad Print,0,0
10/1/2014 0:00,Materials & Components,"Chicago, IL",Ventocore,No Impact,Electrolytes,Deformed Parts,0,0
10/1/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Print defects,0,0
10/1/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Scrap attached,0,0
10/1/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Mixed Product,0,0
10/1/2014 0:00,Goods & Services,"Monon, IN",Ronvivalam,No Impact,Raw Materials,Bad Parameters,0,0
10/1/2014 0:00,Goods & Services,"Monon, IN",Villacom,No Impact,Raw Materials,Not Certified,0,0
9/28/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Wrong Fasteners,10,41
9/28/2014 0:00,Goods & Services,"Monon, IN",Zunhouse,Rejected,Raw Materials,Dimensions Wrong,30,287
9/28/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Poor Pairing,30,490
9/28/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Errors in Packaging,30,534
9/28/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Errors in Packaging,60,810
9/28/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Folding - Wrong Crease,60,1068
9/28/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Corrugate Falling Apart,45,1513
9/28/2014 0:00,Logistics,"Springfield, IL",scotquote,Impact,Corrugate,Corrugate Falling Apart,45,534
9/28/2014 0:00,Mechanicals,"Lansing, MI",K-antex,No Impact,Raw Materials,Not Certified,0,4005
9/28/2014 0:00,Mechanicals,"Skokie, IL",Subdrill,Impact,Controllers,Wrong Print,0,14240
9/28/2014 0:00,Mechanicals,"Green Bay, WI",Recode,Rejected,Carton,Skewed Cartons,0,21894
9/28/2014 0:00,Mechanicals,"Green Bay, WI",Recode,Rejected,Carton,Wrong Shade of Color,0,22962
9/28/2014 0:00,Mechanicals,"Elgin, IL",Recode,Rejected,Carton,Wrong Cut,0,28480
9/28/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Film,Incorrect Dimensions,0,16910
9/28/2014 0:00,Goods & Services,"Monon, IN",una-phase,No Impact,Raw Materials,Not Certified,0,0
9/28/2014 0:00,Goods & Services,"Monon, IN",Flexplex,No Impact,Raw Materials,Not Certified,0,0
9/28/2014 0:00,Goods & Services,"Monon, IN",Villacom,No Impact,Raw Materials,Not Certified,0,0
9/28/2014 0:00,Goods & Services,"Monon, IN",Y-zoom,No Impact,Raw Materials,Not Certified,0,0
9/27/2014 0:00,Logistics,"Bangor, MI",Plustax,Impact,Batteries,Misc,60,5874
9/27/2014 0:00,Packaging,"Rockford, IL",Instrip,Impact,Carton,Misc,30,17516
9/27/2014 0:00,Logistics,"Madison, WI",Solholdings,Rejected,Film,Misc,30,983
9/27/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Rejected,Film,Split Seams,15,8476
9/27/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Incorrect Dimensions,15,17800
9/27/2014 0:00,Mechanicals,"Skokie, IL",J-lax,Rejected,Raw Materials,Contamination,999,6408
9/27/2014 0:00,Mechanicals,"Lansing, MI",Striplane,No Impact,Raw Materials,Not Certified,0,17533
9/27/2014 0:00,Materials & Components,"Chicago, IL",Dingcan,No Impact,Raw Materials,Not Certified,0,13217
9/27/2014 0:00,Logistics,"Madison, WI",scotquote,No Impact,Corrugate,Cracked,0,312
9/27/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,2225
9/27/2014 0:00,Logistics,"Madison, WI",Plustax,Rejected,Controllers,Warped,0,1
9/27/2014 0:00,Logistics,"Davenport, IA",Plustax,Rejected,Batteries,Tubs Stuck,0,0
9/27/2014 0:00,Logistics,"Madison, WI",Plustax,No Impact,Batteries,Foreign objects found,0,0
9/27/2014 0:00,Logistics,"Madison, WI",Plustax,No Impact,Controllers,Warped,0,0
9/27/2014 0:00,Goods & Services,"Monon, IN",Condexon,Impact,Raw Materials,Bad Parameters,0,0
9/27/2014 0:00,Goods & Services,"Monon, IN",Zoodrill,No Impact,Raw Materials,Bad Parameters,0,0
9/27/2014 0:00,Mechanicals,"Toledo, OH",Saozoomtex,No Impact,Raw Materials,Not Certified,0,0
9/27/2014 0:00,Mechanicals,"Toledo, OH",Howtaxon,No Impact,Raw Materials,Not Certified,0,0
9/27/2014 0:00,Goods & Services,"Monon, IN",Ronvivalam,No Impact,Raw Materials,Not Certified,0,0
9/24/2014 0:00,Logistics,Cincinnati OH,Plustax,Impact,Batteries,Wrong Shade of Color,30,2
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Impact,Film,Film Not Sealing,15,4237
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Impact,Film,Loose Core,15,4237
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Impact,Film,Incorrect Dimensions,15,4237
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Impact,Film,Film Not Sealing,15,8476
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Impact,Film,Loose Core,15,8476
9/24/2014 0:00,Logistics,Cincinnati OH,Blueit,Impact,Carton,Bowed,105,2937
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Rejected,Film,Film Not Sealing,15,8476
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Rejected,Film,Seams,15,8476
9/24/2014 0:00,Goods & Services,"Monon, IN",ontotam,Rejected,Carton,Poor Seam,80,4059
9/24/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Weak Walls,90,89
9/24/2014 0:00,Mechanicals,"Toledo, OH",re-can,No Impact,Raw Materials,Not Certified,0,1558
9/24/2014 0:00,Mechanicals,"Toledo, OH",Saocity,No Impact,Raw Materials,Not Certified,0,1691
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Singleholdings,Rejected,Raw Materials,Damaged Secondary Packaging,0,45
9/24/2014 0:00,Mechanicals,"Elgin, IL",Damdexon,Rejected,Corrugate,Incorrect Material,0,8722
9/24/2014 0:00,Mechanicals,"Elgin, IL",Damdexon,Rejected,Corrugate,Incorrect Material,0,12460
9/24/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Bad Flaps,0,1
9/24/2014 0:00,Electrical,"Grand Rapids, MI",Reddoit,Rejected,Corrugate,Delamination,0,1424
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Rejected,Film,Wrong Makeup,0,8476
9/24/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Rejected,Film,Loose Core,0,8476
9/24/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Tubs Stuck,0,0
9/24/2014 0:00,Logistics,Cincinnati OH,Plustax,No Impact,Controllers,Wrong Shade of Color,0,0
9/24/2014 0:00,Materials & Components,"Chicago, IL",Dingcan,No Impact,Raw Materials,Not Certified,0,0
9/24/2014 0:00,Logistics,"Dayton, OH",Sonlex,No Impact,Raw Materials,Not Certified,0,0
9/24/2014 0:00,Logistics,"Dayton, OH",Joyzim,No Impact,Raw Materials,Not Certified,0,0
9/24/2014 0:00,Logistics,"Dayton, OH",Zimex,No Impact,Raw Materials,Not Certified,0,0
9/23/2014 0:00,Materials & Components,"Chicago, IL",Treedrill,No Impact,Raw Materials,Not Certified,0,32396
9/23/2014 0:00,Packaging,"Joliet, IL",Howelectrics,No Impact,Raw Materials,Bad Parameters,0,2777
9/23/2014 0:00,Logistics,"Davenport, IA",Jaylane,No Impact,Raw Materials,Bad Parameters,0,85
9/23/2014 0:00,Logistics,"Davenport, IA",Jaylane,No Impact,Raw Materials,Bad Parameters,0,119
9/23/2014 0:00,Logistics,"Bangor, MI",Tamholding,Rejected,Batteries,Foreign objects found,0,17800
9/23/2014 0:00,Logistics,"Naperville, IL",Scotcan,No Impact,Raw Materials,Bad Parameters,0,0
9/23/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Foreign Material,0,0
9/22/2014 0:00,Logistics,"Bangor, MI",Saltfan,Impact,Molds,Soft Sides,60,89
9/22/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Delamination,10,18
9/22/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Poor Pairing,25,45
9/22/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Poor Pairing,20,100
9/22/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Poor Pairing,15,112
9/22/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Poor Pairing,20,178
9/22/2014 0:00,Mechanicals,"Gary, IN",Scotfase,Rejected,Raw Materials,Integrity Failure,0,49
9/22/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Print defects,0,574
9/22/2014 0:00,Mechanicals,"Gary, IN",Damdexon,Rejected,Carton,Inside Scoring,0,668
9/22/2014 0:00,Mechanicals,"Gary, IN",Recode,Rejected,Composites,Sides Bad,0,29904
9/21/2014 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,90,2
9/21/2014 0:00,Logistics,"Bangor, MI",Sanin,Impact,Batteries,Cut Wires,60,14653
9/21/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Corrugate Falling Apart,30,534
9/21/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Poor Pairing,120,1602
9/21/2014 0:00,Mechanicals,"Elgin, IL",Mathing,No Impact,Raw Materials,Damaged in Transit,0,3204
9/21/2014 0:00,Logistics,"Springfield, IL",Plustax,No Impact,Controllers,Warped,0,0
9/21/2014 0:00,Mechanicals,"Kalamazoo, MI",Recode,No Impact,Carton,Wrong Cut,0,0
9/21/2014 0:00,Goods & Services,"Monon, IN",Silver-line,No Impact,Raw Materials,Out of Spec,0,0
9/20/2014 0:00,Materials & Components,"Chicago, IL",Xx-canex,No Impact,Raw Materials,Not Certified,0,2350
9/20/2014 0:00,Mechanicals,"Elgin, IL",Damdexon,Rejected,Corrugate,Warping,0,712
9/20/2014 0:00,Mechanicals,"Elgin, IL",Recode,Rejected,Carton,Bad Fasteners,0,42720
9/20/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,12305
9/20/2014 0:00,Logistics,"Dayton, OH",Faxron,No Impact,Raw Materials,Bad Parameters,0,0
9/20/2014 0:00,Logistics,"Dayton, OH",Scotcan,No Impact,Raw Materials,Not Certified,0,0
9/20/2014 0:00,Logistics,"Dayton, OH",Dongbase,No Impact,Raw Materials,Not Certified,0,0
9/20/2014 0:00,Goods & Services,"Monon, IN",Ronvivalam,No Impact,Raw Materials,Not Certified,0,0
9/20/2014 0:00,Goods & Services,"Monon, IN",Ronplanet,No Impact,Raw Materials,Not Certified,0,0
9/20/2014 0:00,Goods & Services,"Monon, IN",Scotcan,No Impact,Raw Materials,Not Certified,0,0
9/20/2014 0:00,Goods & Services,"Monon, IN",Zoodrill,No Impact,Raw Materials,Not Certified,0,0
9/20/2014 0:00,Goods & Services,"Monon, IN",Fax-ex,No Impact,Raw Materials,Not Certified,0,0
9/20/2014 0:00,Goods & Services,"Monon, IN",Dingfax,No Impact,Raw Materials,Not Certified,0,0
9/18/2014 0:00,Logistics,"Naperville, IL",tampquote,Rejected,Molds,Incomplete Tops,20,0
9/18/2014 0:00,Logistics,"Naperville, IL",Tamcan,Impact,Electrolytes,Misc,20,0
9/18/2014 0:00,Mechanicals,"Indianapolis, IN",zummatax,No Impact,Raw Materials,Misc,0,2617
9/18/2014 0:00,Mechanicals,"Lansing, MI",Striplane,No Impact,Raw Materials,Not Certified,0,17868
9/18/2014 0:00,Mechanicals,"Lansing, MI",Striplane,No Impact,Raw Materials,Not Certified,0,19580
9/17/2014 0:00,Packaging,"Rockford, IL",Instrip,Impact,Carton,Too Heavy,30,52546
9/17/2014 0:00,Goods & Services,"Monon, IN",Dentocity,Rejected,Film,Film Not Sealing,75,11992
9/17/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Rejected,Molds,Incorrect Dimensions,30,23069
9/17/2014 0:00,Packaging,"Detriot, MI",Solholdings,Rejected,Molds,Other,120,108712
9/17/2014 0:00,Goods & Services,"Monon, IN",Zunhouse,Rejected,Motors,Contamination,30,1174
9/17/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Dimensions - Bad Finishing,11,1402
9/17/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Wrong  Size,15,2136
9/17/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Folding - Wrong Crease,10,2136
9/17/2014 0:00,Packaging,"Detriot, MI",xx-way,Rejected,Corrugate,Print defects,30,2492
9/17/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Skewed,45,7476
9/17/2014 0:00,Mechanicals,"Indianapolis, IN",Truebam,Rejected,Raw Materials,Integrity Failure,0,379
9/17/2014 0:00,Mechanicals,"Indianapolis, IN",Rancan,Rejected,Raw Materials,Integrity Failure,0,5981
9/17/2014 0:00,Mechanicals,"Lansing, MI",Zoodrill,No Impact,Raw Materials,Not Certified,0,456
9/17/2014 0:00,Mechanicals,"Lansing, MI",Zoodrill,No Impact,Raw Materials,Not Certified,0,1368
9/17/2014 0:00,Mechanicals,"Lansing, MI",Zoodrill,No Impact,Raw Materials,Not Certified,0,5013
9/17/2014 0:00,Mechanicals,"Toledo, OH",Fasetech,No Impact,Raw Materials,Dimensions Wrong,0,1869
9/17/2014 0:00,Mechanicals,"Skokie, IL",Dingity,Impact,Raw Materials,Mishandled,0,2047
9/17/2014 0:00,Mechanicals,"Toledo, OH",Fasetech,No Impact,Raw Materials,Dimensions Wrong,0,2181
9/17/2014 0:00,Mechanicals,"Toledo, OH",Fasetech,No Impact,Raw Materials,Dimensions Wrong,0,3738
9/17/2014 0:00,Mechanicals,"Skokie, IL",Dingity,Impact,Raw Materials,Mishandled,0,8188
9/17/2014 0:00,Materials & Components,"Chicago, IL",Streetlam,Rejected,Raw Materials,Misc,0,1066
9/17/2014 0:00,Packaging,"Detriot, MI",Opebase,Rejected,Raw Materials,Integrity Failure,0,39160
9/17/2014 0:00,Electrical,"Grand Rapids, MI",Reddoit,Rejected,Corrugate,Too Stiff,0,712
9/17/2014 0:00,Logistics,"Naperville, IL",Tamcan,Rejected,Electrolytes,Wrong Shade of Color,0,5
9/17/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Print Problems,0,0
9/17/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Tubs Stuck,0,0
9/17/2014 0:00,Goods & Services,"Monon, IN",Ronvivalam,No Impact,Raw Materials,Not Certified,0,0
9/17/2014 0:00,Goods & Services,"Monon, IN",Kantone,No Impact,Raw Materials,Not Certified,0,0
9/16/2014 0:00,Logistics,"Springfield, IL",Plustax,Impact,Batteries,Tubs Stuck,30,1
9/16/2014 0:00,Packaging,"Rockford, IL",Instrip,Impact,Carton,Too Heavy,14,26273
9/16/2014 0:00,Packaging,"Rockford, IL",Solholdings,Impact,Film,No Bar Code,20,41830
9/16/2014 0:00,Packaging,"Rockford, IL",Instrip,Rejected,Carton,Too Heavy,60,30652
9/16/2014 0:00,Packaging,"Rockford, IL",Instrip,Rejected,Carton,Too Heavy,70,42694
9/16/2014 0:00,Packaging,"Rockford, IL",Instrip,Rejected,Carton,Too Heavy,15,52546
9/16/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Poor Pairing,60,1068
9/16/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Poor Pairing,20,2410
9/16/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Poor Pairing,180,2670
9/16/2014 0:00,Packaging,"Joliet, IL",Reddoit,Rejected,Corrugate,Print defects,15,178
9/16/2014 0:00,Mechanicals,"Toledo, OH",Daltfax,No Impact,Raw Materials,Not Certified,0,8811
9/16/2014 0:00,Mechanicals,"Lansing, MI",Howtaxon,No Impact,Raw Materials,Not Certified,0,37825
9/16/2014 0:00,Mechanicals,"Elgin, IL",Daltfax,Rejected,Raw Materials,Incorrect Material,0,334
9/16/2014 0:00,Mechanicals,"Elgin, IL",Mathing,Rejected,Raw Materials,Damaged in Transit,0,5874
9/16/2014 0:00,Mechanicals,"Elgin, IL",Saozoomtex,Rejected,Raw Materials,Damaged in Transit,0,399860
9/16/2014 0:00,Packaging,"Detriot, MI",Plustaxon,Impact,Raw Materials,Misc,0,23
9/16/2014 0:00,Logistics,"Milwaukee, Wi",Ganzlane,No Impact,Raw Materials,Foreign Material,0,1780
9/16/2014 0:00,Mechanicals,"Elgin, IL",Solholdings,Rejected,Film,Failed Tension Test,0,27
9/16/2014 0:00,Mechanicals,"Elgin, IL",Donremlane,Rejected,Film,Damaged Rolls,0,10378
9/16/2014 0:00,Goods & Services,"Monon, IN",Scotcan,No Impact,Raw Materials,Not Certified,0,0
9/15/2014 0:00,Packaging,"Rockford, IL",Instrip,Impact,Carton,Too Heavy,60,30652
9/15/2014 0:00,Mechanicals,"Indianapolis, IN",K-is,Rejected,Raw Materials,Foreign Material,0,18
9/15/2014 0:00,Mechanicals,"Lansing, MI",Triootity,No Impact,Raw Materials,Not Certified,0,1335
9/15/2014 0:00,Mechanicals,"Lansing, MI",J-lax,No Impact,Raw Materials,Not Certified,0,7120
9/15/2014 0:00,Mechanicals,"Skokie, IL",Iceelectrics,Impact,Raw Materials,Out of Support,0,3204
9/15/2014 0:00,Materials & Components,"Chicago, IL",Treedrill,Rejected,Raw Materials,Damaged in Transit,0,468
9/15/2014 0:00,Materials & Components,"Chicago, IL",Streetlam,Rejected,Raw Materials,Bad Parameters,0,1066
9/15/2014 0:00,Materials & Components,"Chicago, IL",Streetlam,Rejected,Raw Materials,Bad Parameters,0,1548
9/15/2014 0:00,Materials & Components,"Chicago, IL",Streetlam,Rejected,Raw Materials,Bad Parameters,0,4059
9/15/2014 0:00,Materials & Components,"Chicago, IL",Streetlam,Rejected,Raw Materials,Bad Parameters,0,5860
9/15/2014 0:00,Goods & Services,"Monon, IN",Howtaxon,No Impact,Raw Materials,Not Certified,0,17133
9/15/2014 0:00,Packaging,"Detriot, MI",Opebase,Rejected,Raw Materials,Integrity Failure,0,39160
9/15/2014 0:00,Materials & Components,"Chicago, IL",Konknix,No Impact,Raw Materials,Misc,0,0
9/15/2014 0:00,Materials & Components,"Chicago, IL",Dingcan,No Impact,Raw Materials,Not Certified,0,0
9/15/2014 0:00,Materials & Components,"Chicago, IL",bluecorporation,No Impact,Raw Materials,Not Certified,0,0
9/15/2014 0:00,Goods & Services,"Monon, IN",Ronplanet,No Impact,Raw Materials,Not Certified,0,0
9/15/2014 0:00,Goods & Services,"Monon, IN",Zoodrill,No Impact,Raw Materials,Not Certified,0,0
9/15/2014 0:00,Goods & Services,"Monon, IN",Fax-ex,No Impact,Raw Materials,Not Certified,0,0
9/14/2014 0:00,Packaging,"Rockford, IL",Solholdings,Impact,Film,Printing Defect,5,1780
9/14/2014 0:00,Goods & Services,"Monon, IN",Howtaxon,Rejected,Raw Materials,Dirty Containers,45,134
9/14/2014 0:00,Materials & Components,"Chicago, IL",bluecorporation,Rejected,Raw Materials,Foreign Material,40,17836
9/14/2014 0:00,Logistics,"Madison, WI",scotquote,Impact,Corrugate,Too Stiff,30,534
9/14/2014 0:00,Mechanicals,"Lansing, MI",Striplane,No Impact,Raw Materials,Not Certified,0,19580
9/14/2014 0:00,Mechanicals,"Lansing, MI",ganz-is,No Impact,Raw Materials,Not Certified,0,42275
9/14/2014 0:00,Goods & Services,"Monon, IN",Zoodrill,Rejected,Raw Materials,Out of Spec,0,1198
9/14/2014 0:00,Goods & Services,"Monon, IN",Zoodrill,Rejected,Raw Materials,Out of Spec,0,2199
9/14/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Rejected,Corrugate,Print defects,0,677
9/14/2014 0:00,Logistics,"Madison, WI",scotquote,Rejected,Corrugate,Errors in Packaging,0,534
9/14/2014 0:00,Electrical,"Grand Rapids, MI",Reddoit,Rejected,Corrugate,Dirty,0,94
9/14/2014 0:00,Electrical,"Grand Rapids, MI",Reddoit,Rejected,Corrugate,Warping,0,1246
